CH1V,CH2V,t0 =-1.000000e-02, tInc = 2.000000e-06,
+5.805867e+00,+2.200800e+00,,
+5.814667e+00,+2.178667e+00,,
+5.819200e+00,+2.218667e+00,,
+5.832533e+00,+2.182933e+00,,
+5.841333e+00,+2.214133e+00,,
+5.819200e+00,+2.174133e+00,,
+5.850133e+00,+2.227467e+00,,
+5.850133e+00,+2.187467e+00,,
+5.867733e+00,+2.218667e+00,,
+5.858933e+00,+2.200800e+00,,
+5.858933e+00,+2.240800e+00,,
+5.863467e+00,+2.227467e+00,,
+5.867733e+00,+2.236267e+00,,
+5.876800e+00,+2.209600e+00,,
+5.854667e+00,+2.254133e+00,,
+5.894400e+00,+2.218667e+00,,
+5.885600e+00,+2.254133e+00,,
+5.907733e+00,+2.236267e+00,,
+5.907733e+00,+2.262933e+00,,
+5.898667e+00,+2.254133e+00,,
+5.903200e+00,+2.267467e+00,,
+5.920800e+00,+2.240800e+00,,
+5.898667e+00,+2.262933e+00,,
+5.903200e+00,+2.262933e+00,,
+5.907733e+00,+2.294133e+00,,
+5.916533e+00,+2.258667e+00,,
+5.912000e+00,+2.289600e+00,,
+5.916533e+00,+2.249600e+00,,
+5.912000e+00,+2.302933e+00,,
+5.951734e+00,+2.267467e+00,,
+5.942934e+00,+2.329600e+00,,
+5.942934e+00,+2.285333e+00,,
+5.938667e+00,+2.312000e+00,,
+5.965067e+00,+2.307467e+00,,
+5.956267e+00,+2.325333e+00,,
+5.947467e+00,+2.312000e+00,,
+5.947467e+00,+2.325333e+00,,
+5.969600e+00,+2.334133e+00,,
+5.969600e+00,+2.334133e+00,,
+5.965067e+00,+2.320800e+00,,
+5.960800e+00,+2.356267e+00,,
+5.987200e+00,+2.316267e+00,,
+5.973867e+00,+2.356267e+00,,
+5.982667e+00,+2.342933e+00,,
+5.991734e+00,+2.360800e+00,,
+5.987200e+00,+2.352000e+00,,
+6.009334e+00,+2.347467e+00,,
+6.004800e+00,+2.352000e+00,,
+6.009334e+00,+2.383200e+00,,
+6.004800e+00,+2.338667e+00,,
+6.031467e+00,+2.374133e+00,,
+6.009334e+00,+2.352000e+00,,
+6.049067e+00,+2.387467e+00,,
+6.035733e+00,+2.365333e+00,,
+6.049067e+00,+2.396533e+00,,
+6.049067e+00,+2.369600e+00,,
+6.031467e+00,+2.396533e+00,,
+6.035733e+00,+2.387467e+00,,
+6.053600e+00,+2.400800e+00,,
+6.080000e+00,+2.383200e+00,,
+6.075733e+00,+2.409867e+00,,
+6.071200e+00,+2.383200e+00,,
+6.062400e+00,+2.427467e+00,,
+6.071200e+00,+2.418667e+00,,
+6.084533e+00,+2.423200e+00,,
+6.080000e+00,+2.392000e+00,,
+6.102133e+00,+2.436533e+00,,
+6.088800e+00,+2.423200e+00,,
+6.097600e+00,+2.463200e+00,,
+6.080000e+00,+2.427467e+00,,
+6.088800e+00,+2.463200e+00,,
+6.084533e+00,+2.440800e+00,,
+6.084533e+00,+2.467467e+00,,
+6.102133e+00,+2.436533e+00,,
+6.102133e+00,+2.463200e+00,,
+6.124267e+00,+2.449867e+00,,
+6.124267e+00,+2.458667e+00,,
+6.102133e+00,+2.458667e+00,,
+6.133067e+00,+2.485333e+00,,
+6.133067e+00,+2.458667e+00,,
+6.133067e+00,+2.485333e+00,,
+6.137600e+00,+2.449867e+00,,
+6.141867e+00,+2.494133e+00,,
+6.155200e+00,+2.498667e+00,,
+6.146400e+00,+2.507467e+00,,
+6.159733e+00,+2.489867e+00,,
+6.164000e+00,+2.525333e+00,,
+6.164000e+00,+2.494133e+00,,
+6.177333e+00,+2.516533e+00,,
+6.168533e+00,+2.498667e+00,,
+6.172800e+00,+2.520800e+00,,
+6.181600e+00,+2.516533e+00,,
+6.181600e+00,+2.525333e+00,,
+6.190667e+00,+2.503200e+00,,
+6.177333e+00,+2.520800e+00,,
+6.186133e+00,+2.525333e+00,,
+6.199467e+00,+2.534133e+00,,
+6.208267e+00,+2.516533e+00,,
+6.177333e+00,+2.552000e+00,,
+6.199467e+00,+2.534133e+00,,
+6.212800e+00,+2.534133e+00,,
+6.217067e+00,+2.556533e+00,,
+6.212800e+00,+2.574133e+00,,
+6.230400e+00,+2.534133e+00,,
+6.234667e+00,+2.569867e+00,,
+6.230400e+00,+2.560800e+00,,
+6.234667e+00,+2.583200e+00,,
+6.217067e+00,+2.552000e+00,,
+6.256800e+00,+2.583200e+00,,
+6.252533e+00,+2.578667e+00,,
+6.248000e+00,+2.614133e+00,,
+6.248000e+00,+2.592000e+00,,
+6.256800e+00,+2.605333e+00,,
+6.265600e+00,+2.587467e+00,,
+6.270133e+00,+2.618667e+00,,
+6.278934e+00,+2.592000e+00,,
+6.292267e+00,+2.609867e+00,,
+6.278934e+00,+2.592000e+00,,
+6.283467e+00,+2.627467e+00,,
+6.296534e+00,+2.614133e+00,,
+6.283467e+00,+2.649867e+00,,
+6.301067e+00,+2.623200e+00,,
+6.305600e+00,+2.649867e+00,,
+6.309867e+00,+2.636533e+00,,
+6.327734e+00,+2.663200e+00,,
+6.323200e+00,+2.627467e+00,,
+6.318667e+00,+2.685333e+00,,
+6.327734e+00,+2.636533e+00,,
+6.332000e+00,+2.681067e+00,,
+6.349600e+00,+2.645333e+00,,
+6.349600e+00,+2.676533e+00,,
+6.340800e+00,+2.645333e+00,,
+6.332000e+00,+2.694400e+00,,
+6.340800e+00,+2.663200e+00,,
+6.340800e+00,+2.707733e+00,,
+6.336534e+00,+2.663200e+00,,
+6.362934e+00,+2.703200e+00,,
+6.349600e+00,+2.654133e+00,,
+6.376267e+00,+2.703200e+00,,
+6.354134e+00,+2.694400e+00,,
+6.354134e+00,+2.694400e+00,,
+6.371733e+00,+2.712000e+00,,
+6.389600e+00,+2.716533e+00,,
+6.385067e+00,+2.672000e+00,,
+6.398400e+00,+2.743200e+00,,
+6.402667e+00,+2.694400e+00,,
+6.416000e+00,+2.725333e+00,,
+6.389600e+00,+2.743200e+00,,
+6.407200e+00,+2.747733e+00,,
+6.424800e+00,+2.743200e+00,,
+6.416000e+00,+2.752000e+00,,
+6.407200e+00,+2.725333e+00,,
+6.429333e+00,+2.747733e+00,,
+6.411734e+00,+2.734400e+00,,
+6.438133e+00,+2.783200e+00,,
+6.438133e+00,+2.729867e+00,,
+6.451467e+00,+2.783200e+00,,
+6.451467e+00,+2.756533e+00,,
+6.451467e+00,+2.787733e+00,,
+6.438133e+00,+2.765333e+00,,
+6.451467e+00,+2.809867e+00,,
+6.455733e+00,+2.765333e+00,,
+6.460267e+00,+2.823200e+00,,
+6.464533e+00,+2.774400e+00,,
+6.442667e+00,+2.792000e+00,,
+6.477867e+00,+2.787733e+00,,
+6.477867e+00,+2.814400e+00,,
+6.464533e+00,+2.796533e+00,,
+6.482400e+00,+2.827733e+00,,
+6.473600e+00,+2.801067e+00,,
+6.500000e+00,+2.823200e+00,,
+6.486667e+00,+2.796533e+00,,
+6.504533e+00,+2.832000e+00,,
+6.504533e+00,+2.809867e+00,,
+6.513333e+00,+2.836533e+00,,
+6.508800e+00,+2.814400e+00,,
+6.500000e+00,+2.854400e+00,,
+6.517600e+00,+2.823200e+00,,
+6.526667e+00,+2.832000e+00,,
+6.526667e+00,+2.841067e+00,,
+6.522133e+00,+2.867733e+00,,
+6.544267e+00,+2.854400e+00,,
+6.553067e+00,+2.854400e+00,,
+6.535467e+00,+2.858667e+00,,
+6.544267e+00,+2.867733e+00,,
+6.548533e+00,+2.863200e+00,,
+6.548533e+00,+2.885333e+00,,
+6.544267e+00,+2.867733e+00,,
+6.566400e+00,+2.881067e+00,,
+6.553067e+00,+2.876533e+00,,
+6.557600e+00,+2.898667e+00,,
+6.570667e+00,+2.885333e+00,,
+6.570667e+00,+2.921067e+00,,
+6.588533e+00,+2.903200e+00,,
+6.588533e+00,+2.921067e+00,,
+6.584000e+00,+2.898667e+00,,
+6.588533e+00,+2.921067e+00,,
+6.610667e+00,+2.889867e+00,,
+6.597333e+00,+2.938667e+00,,
+6.606133e+00,+2.898667e+00,,
+6.610667e+00,+2.947733e+00,,
+6.610667e+00,+2.912000e+00,,
+6.623734e+00,+2.938667e+00,,
+6.610667e+00,+2.934400e+00,,
+6.623734e+00,+2.938667e+00,,
+6.637067e+00,+2.934400e+00,,
+6.632534e+00,+2.952267e+00,,
+6.659200e+00,+2.943200e+00,,
+6.654667e+00,+2.974400e+00,,
+6.650400e+00,+2.965600e+00,,
+6.637067e+00,+2.983200e+00,,
+6.641600e+00,+2.956533e+00,,
+6.659200e+00,+2.983200e+00,,
+6.654667e+00,+2.938667e+00,,
+6.676800e+00,+2.974400e+00,,
+6.672534e+00,+2.965600e+00,,
+6.676800e+00,+2.996533e+00,,
+6.672534e+00,+2.978933e+00,,
+6.668000e+00,+3.001067e+00,,
+6.681334e+00,+2.978933e+00,,
+6.694667e+00,+3.014400e+00,,
+6.681334e+00,+2.987733e+00,,
+6.716533e+00,+3.027733e+00,,
+6.694667e+00,+3.001067e+00,,
+6.698934e+00,+3.027733e+00,,
+6.712267e+00,+2.996533e+00,,
+6.703467e+00,+3.027733e+00,,
+6.703467e+00,+3.018933e+00,,
+6.738667e+00,+3.036533e+00,,
+6.734400e+00,+3.023200e+00,,
+6.738667e+00,+3.036533e+00,,
+6.729867e+00,+3.027733e+00,,
+6.734400e+00,+3.063200e+00,,
+6.756534e+00,+3.018933e+00,,
+6.738667e+00,+3.067733e+00,,
+6.743200e+00,+3.041067e+00,,
+6.743200e+00,+3.058933e+00,,
+6.756534e+00,+3.041067e+00,,
+6.756534e+00,+3.089867e+00,,
+6.756534e+00,+3.067733e+00,,
+6.765333e+00,+3.094400e+00,,
+6.769600e+00,+3.045600e+00,,
+6.743200e+00,+3.107733e+00,,
+6.778667e+00,+3.058933e+00,,
+6.787467e+00,+3.103200e+00,,
+6.791733e+00,+3.085600e+00,,
+6.787467e+00,+3.089867e+00,,
+6.800533e+00,+3.103200e+00,,
+6.805067e+00,+3.121067e+00,,
+6.805067e+00,+3.085600e+00,,
+6.805067e+00,+3.134400e+00,,
+6.818400e+00,+3.107733e+00,,
+6.809600e+00,+3.125600e+00,,
+6.809600e+00,+3.103200e+00,,
+6.827200e+00,+3.116533e+00,,
+6.805067e+00,+3.125600e+00,,
+6.809600e+00,+3.156533e+00,,
+6.849333e+00,+3.125600e+00,,
+6.844800e+00,+3.161067e+00,,
+6.844800e+00,+3.147733e+00,,
+6.844800e+00,+3.169867e+00,,
+6.840533e+00,+3.129867e+00,,
+6.844800e+00,+3.161067e+00,,
+6.849333e+00,+3.169867e+00,,
+6.880267e+00,+3.183200e+00,,
+6.858133e+00,+3.152267e+00,,
+6.871467e+00,+3.187733e+00,,
+6.853600e+00,+3.169867e+00,,
+6.889067e+00,+3.178933e+00,,
+6.871467e+00,+3.174400e+00,,
+6.889067e+00,+3.183200e+00,,
+6.897867e+00,+3.169867e+00,,
+6.889067e+00,+3.205600e+00,,
+6.889067e+00,+3.165600e+00,,
+6.906667e+00,+3.205600e+00,,
+6.924533e+00,+3.174400e+00,,
+6.915467e+00,+3.223200e+00,,
+6.906667e+00,+3.196533e+00,,
+6.924533e+00,+3.241067e+00,,
+6.911200e+00,+3.201067e+00,,
+6.920000e+00,+3.245600e+00,,
+6.937600e+00,+3.218933e+00,,
+6.942133e+00,+3.250133e+00,,
+6.937600e+00,+3.214400e+00,,
+6.933333e+00,+3.236800e+00,,
+6.950933e+00,+3.241067e+00,,
+6.959733e+00,+3.254400e+00,,
+6.968534e+00,+3.236800e+00,,
+6.959733e+00,+3.267733e+00,,
+6.968534e+00,+3.250133e+00,,
+6.955467e+00,+3.272267e+00,,
+6.977600e+00,+3.272267e+00,,
+6.977600e+00,+3.276800e+00,,
+7.004000e+00,+3.272267e+00,,
+6.986400e+00,+3.290133e+00,,
+6.977600e+00,+3.250133e+00,,
+6.977600e+00,+3.298933e+00,,
+6.995200e+00,+3.276800e+00,,
+6.999467e+00,+3.307733e+00,,
+6.999467e+00,+3.285600e+00,,
+6.999467e+00,+3.312267e+00,,
+7.017334e+00,+3.276800e+00,,
+7.017334e+00,+3.330133e+00,,
+7.034934e+00,+3.285600e+00,,
+7.030400e+00,+3.343467e+00,,
+7.034934e+00,+3.307733e+00,,
+7.034934e+00,+3.330133e+00,,
+7.034934e+00,+3.338933e+00,,
+7.048267e+00,+3.338933e+00,,
+7.048267e+00,+3.347733e+00,,
+7.052534e+00,+3.338933e+00,,
+7.043734e+00,+3.325600e+00,,
+7.070400e+00,+3.334400e+00,,
+7.070400e+00,+3.343467e+00,,
+7.074667e+00,+3.356800e+00,,
+7.061600e+00,+3.361067e+00,,
+7.065867e+00,+3.374400e+00,,
+7.079200e+00,+3.352267e+00,,
+7.065867e+00,+3.374400e+00,,
+7.083467e+00,+3.365600e+00,,
+7.088000e+00,+3.370133e+00,,
